"Bethany","M","1989","11","154"
"Betim","M","1989","1","164"
"Bevan","M","1989","9","156"
"Beverly","M","1989","5","160"
"Bharat","M","1989","8","157"
"Bharath","M","1989","2","163"
"Bhavik","M","1989","3","162"
"Bhavin","M","1989","7","158"
"Bianca","M","1989","28","137"
"Bienvenido","M","1989","9","156"
"Bijan","M","1989","49","116"
"Bijon","M","1989","2","163"
"Biko","M","1989","8","157"
"Bilal","M","1989","74","91"
"Bill","M","1989","83","82"
"Billie","M","1989","46","119"
"Billy","M","1989","147","18"
"Billyjoe","M","1989","2","163"
"Billyray","M","1989","1","164"
"Binh","M","1989","22","143"
"Binyamin","M","1989","8","157"
"Bishop","M","1989","11","154"
"Bishoy","M","1989","3","162"
"Bj","M","1989","11","154"
"Booboo","M","1989","136","29"
